,__type,AreaNum,AreaType,BallotOrder,CandidateID,CountyID,CountyName,CurrentDateTime,IsReported,OfficeSeqNo,PartyCode,PartyName,PrecinctName,PrecinctsPartial,PrecinctsReporting,RaceID,RaceName,RecountPercent,RecountVotes,StatePrecinctID,TotalPrecincts,VoteFor,Winner,calcCandidate,calcCandidatePercentage,calcCandidateVotes,Unnamed: 26
83,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,HARLEM 8,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,13,731,1,False,For,0,0,
84,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,NORTH BELKNAP 3,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,14,731,1,False,Against,0,0,
85,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,NORTH BELKNAP 3,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,14,731,1,False,For,0,0,
86,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,NORTH BLAINE 13,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,15,731,1,False,Against,0,0,
87,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,NORTH BLAINE 13,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,15,731,1,False,For,0,0,
88,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,SOUTH BELKNAP 15,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,16,731,1,False,Against,0,0,
89,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,SOUTH BELKNAP 15,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,16,731,1,False,For,0,0,
90,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,SOUTH BLAINE 10,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,17,731,1,False,Against,0,0,
91,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,SOUTH BLAINE 10,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,17,731,1,False,For,0,0,
92,MapData:#MontanaWebServices,Montana,,0,9002,3,Blaine,,False,99501,,,SOUTH HARLEM 9,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,18,731,1,False,Against,0,0,
93,MapData:#MontanaWebServices,Montana,,0,9001,3,Blaine,,False,99501,,,SOUTH HARLEM 9,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,18,731,1,False,For,0,0,
